Always my first choice for travel…	Jul 16, 2019	2019-07-16	Rated 5 out of 5 stars	Always my first choice for travel insurance. Affordable and very clear,  easy to understand.	5d2d49b4ee24f8064474fac1	518
Smooth process, wished promo codes were auto add.	Jul 16, 2019	2019-07-16	Rated 4 out of 5 stars	Pretty smooth process. It was easy to navigate. Just wished that the promo codes available was easier to find or automatically added during period of promotion. Overall it was smooth enough.	5d2d488840de112030266946	518
The website only work with Chrome	Jul 16, 2019	2019-07-16	Rated 4 out of 5 stars	The website only work with Chrome, but it hang a few times on me. Can work on the design as the entry field is abit hard to see	5413c1e700006400018a35ad	518
GOOD	Jul 16, 2019	2019-07-16	Rated 5 out of 5 stars	VALUE FOR MONEY!	5d2d41f591926721f3518b47	518
GREAT	Jul 16, 2019	2019-07-16	Rated 5 out of 5 stars	GREAT. simple to use. great UX. great work	5d2d3bab9192671c49518a74	518
Incredibly efficient service	Jul 16, 2019	2019-07-16	Rated 5 out of 5 stars	Incredibly efficient service. Have claimed twice and on both occasions had the claim processed within 1 working day, and received my money the next day.	5d2d298e79b4f574a2104650	518
Very easy and convenient for consumers…	Jul 16, 2019	2019-07-16	Rated 4 out of 5 stars	Very easy and convenient for consumers making purchase.	5d2d22739192677068518679	519
Best travel insurance so far	Jul 16, 2019	2019-07-16	Rated 5 out of 5 stars	I have been using FWD insurance during all my travel. One of the best insurance companies with excellent coverage and policies. Their customer service agents are also resourceful and helpful. Kudos FWD team! You have done well!	5d2d16f679b4f516ba1042e1	519
Fast	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	Fast, Simple, and direct.	5d2ca9eaee24f82e0474c3f7	519
Easy to buy.	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	Easy to buy. Will definitely get from FWD again.	5d2ca979a4257a851e9c1410	519
fast processing and hassle free	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		5d2ca87f1cd7aa1a916f9f60	519
ThumbsUp	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	Ideal insurance provider for fuzz free traveler .keep it up.	5d2ca836a4257a1e609c1339	519
Fast and easy to access ...simple &…	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	Fast and easy to access ...simple & perfect .	5d2c9cc8a4257a302d9c0b72	519
ok simple and fast	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		4f26aeb6000064000112faaa	519
Smooth!	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	Smooth and quick!	5d2c92c6a4257ae3e39c04df	519
quick	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	quick , easy and convenient	5d2c927ca4257a76b59c04ad	519
great	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	great. as expected	5bffd16de58a1bd437c4683e	519
very good service fast and effective	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		5d2c8264f944e3f61ec5df5b	519
fast and simple	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		5d2c7f9fee24f83b0474a82e	519
Fast and very easy to use	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		5d2c7f7b1cd7aa81796f8518	519
Simple to use	Jul 15, 2019	2019-07-15	Rated 4 out of 5 stars		5d2c745bf944e3aa12c5d787	519
Online application is easy	Jul 15, 2019	2019-07-15	Rated 4 out of 5 stars	Online application is easy. Good value for money. Hope will not need to make any claim but if I do, hope the claim process will be hassle free and prompt!	5d2c73cf40de11dd93260fbb	519
Simple and straightforward	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		5d2c6ff0a4257a6a6b9bf184	519
YOUR STAFF HAS BEEN VERY HELPFUL	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	YOUR STAFF HAS BEEN VERY HELPFUL, THANK YOU SO MUCH.	5d2c68d7ee24f84486749c20	519
Fast and efficient website	Jul 15, 2019	2019-07-15	Rated 4 out of 5 stars		5d2c656840de1179452608a9	519
Convenient online purchase	Jul 15, 2019	2019-07-15	Rated 4 out of 5 stars	Convenient online purchase. Transaction was smooth except when trying to download the policy wording.	5d2c53faee24f81254748d97	519
super fast and effective	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		5d2c4b2fee24f8f3e3746e62	520
very convinent and price is very…	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	very convinent and price is very competitive	5d2c44851cd7aa4ae06f4500	520
Great. Easy to fill up.	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	Great. Love FWD.	5c82015beabb404c8180fc7e	520
Easy to fill up.	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		5cd9576594dddb04eb8876b2	520
I was looking for full information	Jul 15, 2019	2019-07-15	Rated 3 out of 5 stars	I was looking for full information, which I didn't get, struggled in the user flow.	5d2c3c021cd7aa55106f3fcd	520
Its easy and convenient!	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		5d2c3aaff944e33b0bc59740	520
comprehensive and easy to use	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	comprehensive and easy to use. not using jargon really helps with a smooth process. if your follow up, service, and post incident response is just as good, i will be an FWD customer for life.	5d2c3a5ff944e35391c5970c	520
straightforward and easy to understand	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		5d2c345779b4f5e0f50facb0	520
fast and convenient.	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		57bb1e020000ff000a3d1849	520
immediate call back helped a lot	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		54a8a3900000ff0001a1cd52	520
simple	Jul 15, 2019	2019-07-15	Rated 4 out of 5 stars	simple, fast, straightforward, reasonable price	5afe81334de5666d344ed01d	520
Smooth and positive user experience.	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		5d2c2837f944e3ef0ac58c81	520
easy to key in all 14 travellers	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	easy to key in all 14 travellers. Should give more discount for regular customer. Cheers	5d2c221d1cd7aa78e06f3265	520
More explanation on the details of the…	Jul 15, 2019	2019-07-15	Rated 3 out of 5 stars	More explanation on the details of the policy & does it cover sports injuries?	5d2c1fd6f944e3ff37c58953	520
VERY FAST APPROVAL	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		5d2c0fc8a4257a09879ba207	520
very user friendly	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		5d2c0b4679b4f5734c0f9e5b	520
Not all fields were auto-filled when…	Jul 15, 2019	2019-07-15	Rated 4 out of 5 stars	Not all fields were auto-filled when the site already has my details.	5d2c086ca4257a8b239ba0df	520
Fast and simple	Jul 15, 2019	2019-07-15	Rated 4 out of 5 stars		5d2bf1f8f944e366bec581b9	520
Simple & Easy	Jul 15, 2019	2019-07-15	Rated 4 out of 5 stars		5d2beef6ee24f85f0d744d75	520
Hassle free	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	Hassle free. Everything has been lay out nicely.	5d2be8f81cd7aa812e6f28b7	520
Fast process	Jul 15, 2019	2019-07-15	Rated 4 out of 5 stars		5d2be51bee24f8578a744c54	521
Convenient	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	Convenient Fast response	5d2be1efa4257a94e49b9cd4	521
Easy application	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	Easy application! Love fwd	5d2bd9cb79b4f559860f98e2	521
Great Service	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	Fast and efficient!	5d2bd5b0f944e37a78c57ea1	521
Fast and easy	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		5d2bd3151cd7aa331f6f25fb	521
Easy to buy.	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars	Easy to buy and reasonable price.	5d2bc2c4f944e3b2afc57c2f	521
Quick and easy	Jul 15, 2019	2019-07-15	Rated 5 out of 5 stars		5d2bc226f944e3ac5bc57c20	521
Excellent process	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	Honestly, one of the best online services I have ever used :]It is so good, I will consider buying travel insurance from FWD in future	5d2bb2e4a4257a38269b9690	521
Buying FWD Travel Insurance is a…	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	Buying FWD Travel Insurance is a breeze, take just 5 mins. Please keep it up......because the best performer usually becomes complacent over time.....please be the exception.	5d2b5388f944e3fe34c560cc	521
No alternative email for policy to be…	Jul 14, 2019	2019-07-14	Rated 3 out of 5 stars	No alternative email for policy to be sent.	5d2b473b79b4f5878e0f76d9	521
Very competitive rates and very easy to…	Jul 14, 2019	2019-07-14	Rated 4 out of 5 stars	Very competitive rates and very easy to complete the purchase.	5d2b398ef944e3b962c55879	521
Overall the service provided by FWD is…	Jul 14, 2019	2019-07-14	Rated 4 out of 5 stars	Overall the service provided by FWD is prompt & very convenient to renew online.The only concern is on the standard excess of S$750 which is much higher compared to some of the other insurance. Last year the premium I paid was almost the same with the standard excess of S$500, but this year it went up to S$750 (sudden hike).May be FWD should consider the excess based on the claim that were made thru out the whole year. If the drivers have a clean record then the excess should be kept at the same amount.	5d2b37b0f944e306b5c557ea	521
easy to use	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	First time here. easy to use	5d2b341379b4f53c800f713a	521
Very convenient and easy to understand.	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars		5d2b33a179b4f51efa0f7114	521
easy to use esp for groups	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	easy to use esp for groups. repeat user	5c83e071b197a482afe2d6f2	521
Good response	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars		58c9f0db0000ff000a821987	521
Easy to purchase	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	Easy to purchase. Nice interface	5d2b20c11cd7aa29f06ef949	521
Speedy	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	As speedy as before	5c977eb3d8999a85da496636	521
User friendly	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	User friendly, uncomplicated and easy to navigate.	5d2afbf7f944e339a1c546b7	521
When will I get the$5/- rebate?	Jul 14, 2019	2019-07-14	Rated 4 out of 5 stars		5d2af721ee24f85f2e741147	521
FWD Travel Insurance	Jul 14, 2019	2019-07-14	Rated 4 out of 5 stars	Easy to understand breakdown	5d2af37779b4f5d62b0f5e20	522
good	Jul 14, 2019	2019-07-14	Rated 4 out of 5 stars	good, easy to get  one	5d2ae78979b4f582050f5ad1	522
very convenient to book	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars		5d2ad87aee24f8634d7408be	522
The officer is very responsive and friendly	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	The officer is very responsive and friendly. Claim reimbursement process very fast and very flexible, can choose the PayNow for reimbursement, take 1 day to claim back. Thanks FWD	5d2aca17f944e32d10c539f6	522
Simple to use	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	Simple to use, few click to complete my travel insurance policy	5d2ac4e51cd7aabc546ee0dd	522
fast and convience	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars		5d2ac43b79b4f5ef6e0f531f	522
Convenient and fuss-free!	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	Convenient and fuss-free! Easy to navigate and user-friendly.	5d2abca6ee24f8018d7403e6	522
Very good....simple & easy....	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars		5d2ab73cee24f872a5740367	522
Easy to use	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	Easy to use, great price	5d2ab1d179b4f50ee70f50ed	522
Fast and easy application	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	Fast and easy application. This should be the way!	5d2aac95f944e37060c53671	522
Simple, fuss free!	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	Simple, fuss free experience. Small things really made a difference n user experience compared to other insurance websites, such as the auto-caps for every word in name when typing. Please keep up the fab work FWD!	5d2aa5acee24f885927401fd	522
Easy	Jul 14, 2019	2019-07-14	Rated 4 out of 5 stars	Easy , comprehensive coverage without the needs for customer to add-on which made policy difficult to decide.	5d2aa55af944e35760c535d9	522
Always best coverage with competitive…	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	Always best coverage with competitive pricing and most of all, humanistic ease of online application and confirmation. All within a toilet sitting. (Oops, TMI~)	5d0616f0e381236f26359009	522
Feedback for online purchase	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars	Fast and straight forward without too much hassle of checking credentials back and forth. Price is competitive.It would be good to automatically include house security with travel insurance of not more than/= 7days	5d2a938da4257a6cba9b50f9	522
Home insurance	Jul 14, 2019	2019-07-14	Rated 4 out of 5 stars	Fast and efficient.	5d2a8a84f944e32b29c53361	522
Good value and coverage	Jul 14, 2019	2019-07-14	Rated 4 out of 5 stars	Good value and coverage. Even has 20% discount promo for single trip. Recommended it to my family.	5d2a7b3e79b4f5248d0f4c05	522
Fast Appln process	Jul 14, 2019	2019-07-14	Rated 5 out of 5 stars		5d2a773979b4f559910f4b80	522
simple and fast to buy	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars	simple and fast to buy! thanks	5d2a1f6a79b4f5bb8b0f3883	522
Purchase was smooth.	Jul 13, 2019	2019-07-13	Rated 4 out of 5 stars		5d2a03c3ee24f8275f73e2a3	522
Smooth process and easy to apply	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars		5d29ed1679b4f5c0870f287d	522
I can't trust FWD any better	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars	I can't trust FWD any better. Its my go to for all insurance. Keep it up.	5d29ec0a1cd7aa05c66eb583	523
Cheap and hassle-free	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars		5d29eb36f944e370c5c50dca	523
Simple to purchase and value for money.	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars		5d29da19a4257a25d69b249e	523
User friendly	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars		5d29d65aee24f8a24873d3b8	523
Fast and efficient	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars		5cd4334d9e4aee19680ddc6e	523
Simple Application	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars	Simply and Straight forward application for travelers.	5d29b71e79b4f543bf0f1520	523
Easy and affordable	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars		5cdc3801d7bca4e31175ca7e	523
Travel insurance	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars	Easy and fast	5d29914d1cd7aa2d046e940c	523
renewal was simple and fast	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars	renewal was simple and fast. thanks	5d298dcaf944e3e669c4eb45	523
i didnt want to buy a new insurance	Jul 13, 2019	2019-07-13	Rated 2 out of 5 stars	i didnt want to buy a new insurance. i wanted to renew my motorcycle insurance online. couldnt find the renewal option. cant get any help from you guys regarding this issue as of now. so i thought to buy another policy starting when the existing one ends. however dates in december is not available as an option as well.	5d298b8579b4f5bef10f04c4	523
MY SINCERE COMPLIMENTS	Jul 13, 2019	2019-07-13	Rated 4 out of 5 stars	MY SINCERE COMPLIMENTS, VERY EFFICIENT PROVIDER.i HEARD FROM MY SON, THAT CLAIMS ARE VERY QUICKLY PROCESSED.  i AM A FIRST TIME SUPPORTER.	5d2983fea4257a09dd9b0556	523
very easy process	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars	very easy process, all completed in 5 mins	5d297950ee24f8becd73b224	523
Clear and transparent	Jul 13, 2019	2019-07-13	Rated 4 out of 5 stars	Clear and transparent Great online serviceSignificant cost savings from current providerHowever, we will only know how great the service is when accidents happen, which we hope, will not.	5d2977fe1cd7aae37b6e8bc9	523
Online Experience has gone downhill	Jul 13, 2019	2019-07-13	Rated 2 out of 5 stars	The online experience is terrible. I had to repeat my transactions many times. The page was extremely slow to load. Options were missing. Payment attempt was aborted. It was really frustrating. I opened up another window to buy from POSB, and was about the finish my payment there when the very final attempt on FWD succeeded. To really honest, the only reason why I had the patience to keep trying was because I buy other insurance with FWD and I thought it would be just simpler to stick with them. That's despite POSB offering a lower price. FWD really need to buck up the online experience. My previous time attempting to buy travel insurance was also met with some difficulties (transaction aborted, etc). FWD's online experience was, once upon a time, absolutely fantastic, but it has really down downhill.	5d2966241cd7aaa6ff6e88b0	523
fast and easy	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars	fast and easy! thank you	5cda610494dddbf84a8963df	523
Quick and clear	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars		5d29590d79b4f504d50efa03	523
th website kept crashin	Jul 13, 2019	2019-07-13	Rated 3 out of 5 stars		5d295753ee24f8c62273acc2	523
Easy peasy	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars	Easy peasy. Hope claims (if any) are just as simple.	5d2950c9a4257aff339afc2e	523
easy application	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars	easy application, fuss free.	5d2948521cd7aa3b446e8576	523
good	Jul 13, 2019	2019-07-13	Rated 5 out of 5 stars	good pricing	5d294604ee24f84ec673ab2a	523
I had to enter my list of personal…	Jul 12, 2019	2019-07-12	Rated 4 out of 5 stars	I had to enter my list of personal details twice :-/	5d28bcb1b62f2f4ee7ac71ba	524
Fuss free application!	Jul 12, 2019	2019-07-12	Rated 5 out of 5 stars		5d074f839522f805bd92eaf8	524
It's fast and convenient!	Jul 12, 2019	2019-07-12	Rated 5 out of 5 stars		5d289e59ee24f8830c737518	524
good user interface	Jul 12, 2019	2019-07-12	Rated 5 out of 5 stars		5d289cf71cd7aa7b116e4cf7	524
Good	Jul 12, 2019	2019-07-12	Rated 5 out of 5 stars	Good and interactive	5d2894d6a4257a466b9abe56	524
Convenient and easy especially at last…	Jul 12, 2019	2019-07-12	Rated 5 out of 5 stars	Convenient and easy especially at last minute notice to travel.	5d2884e279b4f536590eaff7	524
Good service	Jul 12, 2019	2019-07-12	Rated 2 out of 5 stars		5d28814f79b4f581620ead65	524
renewal is very easy with FWD	Jul 12, 2019	2019-07-12	Rated 5 out of 5 stars		5d287d73a4257a53099aafd6	524
Fast and efficient	Jul 12, 2019	2019-07-12	Rated 5 out of 5 stars	Fast and efficient. Buying for the 4th time!	5d105164c6a7b1ace1f7273e	524
